id,date,tweet
1282865435592007682,2020-07-14 02:32:08+00:00,Bought $PFE lastweek- Great stock #Pfizer fast tracked by FDA for Covid Vaccine trials. Whichever Big Pharma gets the Vaccine Will Hit Jupiter #BigBet
1282864961543450624,2020-07-14 02:30:15+00:00,"SPORTS - Vaccine Update

Phases 1&amp;2 test small groups of ppl. Ph 3 requires large test groups - 30,000 ppl in virus active area

Front runner vaccine candidates moving to Phase 3 testing:
-Oxford/AstraZeneca
-Moderna
-Inovio
-Pfizer
-CanSino
-Sinovac
-Sinopharm

#Sports4Vaccine"
1282860354888966144,2020-07-14 02:11:57+00:00,"1/3 FDA just fast tracked the Pfizer/BioNTech COVID vaccine candidate. We should know by September if it works! However, the question then becomes how fast can it be produced? Pfizer expects 180 million doses by December and 1.1 billion in 2021."
1309601567646060544,2020-09-25 21:11:59+00:00,"When the stakes are this big, you need the best researchers — and the most rigorous clinical trials."
1282859891124731904,2020-07-14 02:10:07+00:00,"10 Companies With Lower Overall Tax Rates Than Most Americans

$AMZN Amazon - 10.63%
$BA Boeing - 9.86%
$INTC Intel - 9.71%
$HON Honeywell - 8.80%
$RTX Raytheon - 8.39%
$ADBE Adobe - 7.27%
$PFE Pfizer - 5.95%
$GM Gen. Motors - 5.54%
$EXC Exelon - 5.38%
$NFLX Netflix - 1.24%"
1282858659848978432,2020-07-14 02:05:13+00:00,"#Covid_19 vaccine

1/2 Pfizer and BioNTech have grabbed the FDA fast track route. 

The phase 2b/3 trial (30,000 patients) could start as soon as later this month."
1282856049158975493,2020-07-14 01:54:51+00:00,"GM 🌞 jsk stock in news nelco,astra,nelcast,BDL,BEML,steelstrip,ril,uflex,pfizer,cipla,5paisa,hal,tatastl,sail,bfutilities,bata,Glenmark,dbcorp,national peroxide,walchandnagar,phoenixmill. Negative deltacorp. Nifty range 10675-10900."
1282851117949317120,2020-07-14 01:35:15+00:00,"""Earlier in the session on Monday stocks were helped by news that Pfizer and German biotech BioNTech SE were granted fast track designation by the FDA for two of the companies’ four vaccine candidates against the coronavirus. """
1282842216998854656,2020-07-14 00:59:53+00:00,"FDA gives 'fast track' status to Pfizer and BioNTech's Covid-19 vaccine candidates to speed up the development.

The companies expect to start Phase 2b/3 trials with up to 30,000 participants."
1282815921434828802,2020-07-13 23:15:23+00:00,Pfizer (PFE) and BioNTech (BNTX) gained after the companies announced that two of their investigational Covid-19 vaccine candidates received fast track designation from the FDA.
1282815893509009410,2020-07-13 23:15:17+00:00,Pfizer (PFE) and BioNTech (BNTX) gained after the companies announced that two of their investigational Covid-19 vaccine candidates received fast track designation from the FDA.
1282804323030913026,2020-07-13 22:29:18+00:00,"Pharmaceutical day 💁🏽‍♂️ @pfizer shares add $1.38, or 4.1% and German biotech giants @BioNTech_Group received “fast track” designation from @US_FDA for coronavirus vaccine 💉 candidates that they are partnering on allowing them speed up testing."
1282804293607751681,2020-07-13 22:29:11+00:00,"Pharmaceutical day 💁🏽‍♂️ @pfizer shares add $1.38, or 4.1% and German biotech giants @BioNTech_Group received “fast track” designation from @US_FDA for coronavirus vaccine 💉 candidates that they are partnering on allowing them speed up testing."
1282803089989423112,2020-07-13 22:24:24+00:00,"$sgmo I trust the management team to bring hemophilia treatment to market, push forward with other projects with biogen (such as Alzheimer’s) and Pfizer and continue their excellent job, I believe the patients and the shareholders will be rewarded! $sgmo $biib $pfe #biotech"
1282802748866560001,2020-07-13 22:23:03+00:00,"Seattle (WA) Times-Business: Analog Devices, AMC fall; Pfizer, Quest Diagnostics rise"
1282802541558820869,2020-07-13 22:22:13+00:00,"Breaking: Pfizer and partner BioNTech say two of their coronavirus vaccine candidates have received Fast-Track designation from the U.S. Food and Drug Administration.
$PFE $BNTX"
1282789629326954496,2020-07-13 21:30:55+00:00,$PFE Pfizer Inc is shooting through the roof with a +4.08% increase today!
1282781999984521217,2020-07-13 21:00:36+00:00,"Diversity is different in different parts of the world, but inclusion is the same everywhere. -Pam Puryear of @pfizer"
1282778847918714880,2020-07-13 20:48:04+00:00,"$PFE Pfizer experimental coronavirus vaccines gets a fast track pass from FDA, speeding up the regulatory review process. 

They can run trials for up to 20,000 candidates by next week."
1282777163457060865,2020-07-13 20:41:23+00:00,"VACCINE: U.S. FDA gives 'fast track' status to Pfizer and BioNTech's Covid-19 vaccine candidates to speed up the development.

The companies expect to start Phase 2b/3 trials with up to 30,000 participants."
1282777025573466112,2020-07-13 20:40:50+00:00,"Here’s my pitch (to god I guess) for the rest of 2020: 
September: stim checks round 2 
October: Pfizer vaccine begins rollout
November: Trump loses reelection
December: PARTY ALL FUCKIN MONTH"
1282765510501785600,2020-07-13 19:55:04+00:00,"#VACCINE: U.S. FDA gives 'fast track' status to Pfizer and BioNTech's Covid-19 vaccine candidates to speed up the development.

The companies expect to start Phase 2b/3 trials with up to 30,000 participants."
1282765214354735105,2020-07-13 19:53:54+00:00,"VACCINE: U.S. FDA gives 'fast track' status to Pfizer and BioNTech's Covid-19 vaccine candidates to speed up the development.

The companies expect to start Phase 2b/3 trials with up to 30,000 participants."
1282763797959069697,2020-07-13 19:48:16+00:00,"#Pfizer
Looks lucrative to buy around 4125 with upside move to 4425 and stop at 3965.
Risk to reward - 2.5"
1282756600734908418,2020-07-13 19:19:40+00:00,"It's been announced that Pfizer are manufacturing Viagra in liquid form and that it's going to be marketed by Jack Daniels. 
This means that when you come home after a tough day at work, you can pour yourself a stiff one."
1282755595699879937,2020-07-13 19:15:41+00:00,"Keeping the vaccine hopes alive, BioNTech SE (BNTX) soared over 15% to $77.93 per share. They received the 'fast track' status from the FDA today for the experimental vaccines, BNT162b1 &amp; BNT162b2. The German bio company is working along with Pfizer (PFE) in this joint venture"
1282754621094727683,2020-07-13 19:11:48+00:00,PFIZER DO YOUR THANG’
1282754102494212098,2020-07-13 19:09:45+00:00,"My money is on Pfizer to get the vaccine first and with the best results, they have been doing this a long time."
1282736463453593603,2020-07-13 17:59:39+00:00,"This is good news, we are getting closer to a highly efficient and safe COVID vaccine. This is a scientific miracle: Pfizer Inc. and BioNTech SE received fast-track designation for two of their experimental COVID-19 vaccines in US."
1282736248738783233,2020-07-13 17:58:48+00:00,"I hate laws about disclosure but understand why.
So. 
Pfizer, BioNTech coronavirus vaccines get fast track designation; FDA refuses CytoDyn’s HIV drug application.
(sorry if your shares were in the wrong place )."
1282734317576359936,2020-07-13 17:51:08+00:00,"PTAB grants Pfizer's petition to institute IPR of uniQure's patent # 9,249,405 

'This patent covers adeno-associated virus vectors comprising a nucleic acid encoding FIX-Padua, promoter sequences, transcription termination and control elements'

issued last nov 

$PFE $QURE"
1282733158425784320,2020-07-13 17:46:31+00:00,Pfizer up by 5% this is good for us as well as India as most of the sectors are inter releated @SehanThomas
1282732207665295362,2020-07-13 17:42:44+00:00,"PFIZER vaccine was announced to be ready in Dec on Friday, then it became October today, If SPX drops below 3200, you bet it will be ready in Aug. If you want to know whether the market truly believes it or not, just look at Nasdaq and certain stocks. There you have your answer"
1282729371183263744,2020-07-13 17:31:28+00:00,"The reason for today’s rally 
CNBC: #Pfizer and German biotech #BioNTech SE were granted fast track designation by the FDA for two of the companies’ four vaccine candidates against the coronavirus. 
Pfizer shares added 5.3%. BioNTech jumped 15.2%."
1282727357195804673,2020-07-13 17:23:28+00:00,"On todays Vaccine news:
Pfizer says the companies are aiming to have a vaccine ready by October. They plan to begin a 30,000-patient Phase 2b/3 trial as early as this month, and to manufacture 100 million doses of the two-dose vaccine by the end of this year."
1282724267382190080,2020-07-13 17:11:11+00:00,The stock market is on fire today. 2 Pfizer Covid 19 vaccines were granted fast trac status today. The mainstream media has barely mentioned it. Not sure why?
1282721501335162885,2020-07-13 17:00:12+00:00,"Stocks making the biggest moves midday: Pfizer, Apple, Moderna, Tesla, PepsiCo &amp; more 106613737"
1282719142622240770,2020-07-13 16:50:50+00:00,How crazy the world is tsla up 14% today while Pfizer who is going to save the world with a vaccine is only up 4% something is going on
1282718313894666240,2020-07-13 16:47:32+00:00,"Stocks making the biggest moves midday: Pfizer, Apple, Moderna, Tesla, PepsiCo &amp; more #Investingport"
1282718135561273344,2020-07-13 16:46:49+00:00,Update: Positive news on the vaccine front lifted sentiment as well.  Pfizer and German biotech BioNTech SE were granted fast track designation by the FDA for two of the companies’ four vaccine candidates against the coronavirus. Pfizer shares added 5.3%. BioNTech jumped 15.2%.
1282717970645606401,2020-07-13 16:46:10+00:00,Mankind benefits immeasurably more from Pfizer Pharmaceutical's #selfish profit-seeking than from Mother Teresa's self-sacrifice.
1282713311738568710,2020-07-13 16:27:39+00:00,"The foundation’s president of global health, Trevor Mundel, served in leadership positions at both Novartis and Pfizer. His predecessor, Tachi Yamada, was previously a top executive at GlaxoSmithKline (GSK)."
1282709562974445570,2020-07-13 16:12:46+00:00,"What type of #chromatography do you perform?

Let us know! We want to meet everyone possible!

#HPLC #lcms #science #chemistry #laboratory #lifescience #biotech #pharma #pharmaceuticals #scienceteacher #biology #cannabis #pfizer #COVID19"
1282705226894462976,2020-07-13 15:55:32+00:00,"🆙Positive news🆙
-Macau casino stocks jump with quarantine rules to be relaxed.
-Pfizer Covid 19 vaccine candidatees nab accelerated review status in US.
-Apple hits new record after Morgan Stanley raised price target to $419 from $340 on the back of iPhone trade in programs."
1282704039000420354,2020-07-13 15:50:49+00:00,"Pfizer, BioNTech's COVID-19 vaccine candidates get FDA's 'fast track' status"
1282702835210059776,2020-07-13 15:46:02+00:00,"$KTOV and Tyrnovo hold an exclusive license deal with Yissum on NT-219

Yissum only makes gold. 

Yissum also had deals with Merck and Pfizer and Pierre Fabre 

Erbitux"
1282697842994421760,2020-07-13 15:26:11+00:00,"Eyes open for September/October/December $PFE calls, low 40s. They're dirt cheap right now #Pfizer #OptionsTrading"
1282696746259423232,2020-07-13 15:21:50+00:00,The FDA announced today that they have approved Pfizer/Biontech vaccine they are working on for fast track approval. I don't want to sound blithe but I follow Pfizer closely and  been saying for months we'd have a vaccine for those who want it by year end. I think it'll happen.
1282694479296831488,2020-07-13 15:12:49+00:00,"Indices jump on hopes of COVID-19 treatment. One in three COVID-19 patients in South Korea improve with the use of Remdesivir, following Gilead's upbeat study. FDA has also granted a ‘fast-track’ status to Pfizer and BioNTech’s COVID-19 vaccine. Eyes turn to Q2 earnings."
1282691516813570048,2020-07-13 15:01:03+00:00,"Coronavirus updates: Pfizer, BioNTech vaccine candidates get 'fast track'; Germany aims to avoid second wave 106613088"
1282690272535760901,2020-07-13 14:56:06+00:00,"Pfizer, BioNTech's coronavirus vaccine candidates get FDA's 'fast track' status"
1282689700835328000,2020-07-13 14:53:50+00:00,"Stocks are higher on news that Pfizer and BioNTech were granted fast track status for their COVID 19 vaccine.  
MBS are lower so far.  CPI tomorrow.  Beige book on Wed.  Jobless Claims and Philly Fed on Thu.  Housing starts on Fri."
1282688568843001856,2020-07-13 14:49:20+00:00,"Pfizer, BioNTech's coronavirus vaccines get FDA's 'fast track' status -----Cooking up the witches brew"
1282687602248822784,2020-07-13 14:45:30+00:00,$INO wait why? im a bull here but why? Haha. is this another sympathy from biontech and pfizer 😓
1282687488100794370,2020-07-13 14:45:03+00:00,"Bullish flow in Pfizer  Inc ($PFE) today, with 127680 contracts trading and implied vol up 5.8 points to 38%. Shares near $35.49."
1282687233166901248,2020-07-13 14:44:02+00:00,"Big news today: ""Pfizer Inc. and BioNTech SE received fast-track designation for two of their experimental COVID-19 vaccines""

But @CNN @MSNBC @ABC still want to talk about Trump's Taxes
#COVID19"
1282686984180436996,2020-07-13 14:43:02+00:00,"Pfizer leads early DJIA winners up 5% on optimism related to vaccine trials.  Apple nears $400 per share with early 3% gain. 
Oh, and Tesla is up $185 at $1,729 with the FOMO trade in full effect.  May soon be included in S&amp;P 500."
1282684964174213121,2020-07-13 14:35:01+00:00,"Pfizer and BioNTech announced today that they have received ""Fast Track"" designations from the US Food and Drug Administration for two of their four Covid-19 vaccine candidates, according to a press release.  $BNTX"
1282679819742789632,2020-07-13 14:14:34+00:00,"""the U.S. Food and Drug Administration gave German firm BioNTech and  U.S. pharmaceutical company Pfizer fast-track approval to develop two experimental covid vaccines"""
1282677435847376896,2020-07-13 14:05:06+00:00,$PFE too many took Viagra this morning and think $40 will hit this week. Sure anything is possible. But it's doubtful; stay away from Pfizer if you are looking for such gains in days. Go play some SPACs if that is what you are looking for.
1282677062537555968,2020-07-13 14:03:37+00:00,"If anyone does the stock thing, Pfizer is working closely with a company for a COVID vaccine, may be a good buy."
1282676093112082432,2020-07-13 13:59:46+00:00,"Lotta vaccine chatter out of Russia, can't tell if it's a meme or real lol.

Pfizer vaccine got approved for fast-track by FDA."
1282675211683454976,2020-07-13 13:56:16+00:00,"#USA #WashingtonDC #Coronavirus
The US drug agency FDA has approved an accelerated approval process for two possible vaccine candidates against the coronavirus for the American company @pfizer and the company @BioNTech_Group from #Mainz, #Germany."
1282674714876563456,2020-07-13 13:54:17+00:00,"Pfizer and BioNTech were granted fast track designation by the FDA for two vaccine candidates against the #coronavirus. Pfizer shares added 2.6%. BioNTech jumped 10%. $PFE $BNTX

Dow Jones 1%+ $DIA
S&amp;P 500 0.8%+ $SPY
Nasdaq Composite 1.1%+ $QQQ"
1282674627811201029,2020-07-13 13:53:56+00:00,"$PFE in fairness if he is going to attack @Pfizer @albertbourla,  Cramer should have him on his show. And post the same questions straight to Bourla face."
1282674031796408320,2020-07-13 13:51:34+00:00,Nice breakout in $BNTX today. They are working with Pfizer on COVID vaccine. Red-hot momentum. No current position.
1282669873001373697,2020-07-13 13:35:03+00:00,"Stocks making the biggest moves in the premarket: PepsiCo, Analog Devices, Carnival, Pfizer &amp; more – CNBC"
1282666164729065474,2020-07-13 13:20:19+00:00,"July 13 (Reuters) -   News that experimental COVID-19 vaccines being developed by Pfizer and BioNTech  received ""fast track"" designation from the U.S. Food and Drug Administration boosted investor sentiment."
1282663623312252929,2020-07-13 13:10:13+00:00,"PFIZER: BIONTECH COVID-19 VACCINE EXPECTED TO BE READY FOR APPROVAL BY OCTOBER END. COMPANY TO PROVIDE 1 BLN DOSES WORLD WIDE CUTTING RISK OF DEATH

NOVABAY PHARMACEUTICALS ANNOUNCES LABORATORY RESULTS CONFIRM AVENOVA KILLS SARS-COV-2 (COVID-19 VIRUS)

Cada dia mais perto 🙏🏽🙏🏽🙏🏽"
1282661839436787717,2020-07-13 13:03:07+00:00,"$PFE Pfizer, BioNTech stocks surge after COVID-19 vaccine candidates get Fast Track designation"
1282661127466496000,2020-07-13 13:00:18+00:00,"Pfizer, BioNTech Coronavirus Vaccine Candidates Granted Fast Track Designation By FDA, Study On Track For July Start $BNTX"
1282660652213874688,2020-07-13 12:58:24+00:00,"Coronavirus: Pfizer, BioNTech get two vaccine candidates fast-tracked by US authorities"
1282658418017349645,2020-07-13 12:49:32+00:00,"“Pfizer and BioNTech expect to start the next phase of the vaccine trial later this month with 30,000 subjects.  If successful, the two expect to have 100 million doses of the vaccine by the close of 2020, and more than 1.2 billion by the end of 2021”"
1282658330167648257,2020-07-13 12:49:11+00:00,$BNTX: BioNTech and Pfizer (PFE) granted Fast Track Designation from FDA for two investigational mRNA-based vaccine
1282656578043179014,2020-07-13 12:42:13+00:00,Pfizer shares are trading higher after the company announced 2 of its COVID-19 vaccine candidates were granted Fast Track Designation by the FDA. $PFE
1282656152841576456,2020-07-13 12:40:32+00:00,"Pfizer, BioNTech  COVID-19 vaccine candidates get Fast Track designation  .   $PFE  $BNTX

#stockmarket #stock #technicalanalysis #money #trading #investing"
1282654748504662016,2020-07-13 12:34:57+00:00,2 of Pfizer and BioNTech’s coronavirus vaccine candidates have received “fast track” status from the FDA.
1282647725163589633,2020-07-13 12:07:02+00:00,$NCLH $RCL $CCL : PFIZER AND BIONTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST SARS-COV-2
1282646944326836224,2020-07-13 12:03:56+00:00,BioNTech and Pfizer Receive FDA Fast Track on Covid 19 Vaccine Candidates.
1282646941084549121,2020-07-13 12:03:55+00:00,Pfizer Drugs 🤝 Taking all your           money for the vanishing.
1282646293144363009,2020-07-13 12:01:21+00:00,"Pfizer, BioNTech's coronavirus vaccines get FDA's 'fast track' status 106613090"
1282646189272440832,2020-07-13 12:00:56+00:00,"Stocks making the biggest moves in the premarket: PepsiCo, Analog Devices, Carnival, Pfizer &amp; more 106613154"
1282645721049714689,2020-07-13 11:59:04+00:00,"📈 ✌😎 Good Morning guys! wow! Futures rise on Pfizer, BioNTech vaccine optimism!! Happy week everyone ! #markets #vaccine"
1282645170887041026,2020-07-13 11:56:53+00:00,Pfizer Inc. ￼and BioNTech SE ￼ announced that two of their vaccine candidates to protect against the virus that causes COVID-19 received Fast Track status from the Food and Drug Administration.
1282644579506954240,2020-07-13 11:54:32+00:00,"Dow futures rise more than 200 points as Pfizer, BioNTech vaccines get FDA ‘fast track’ status"
1282643819071062016,2020-07-13 11:51:31+00:00,"Two experimental coronavirus vaccines jointly developed by German biotech firm BioNTech (BNTX.O) and U.S. pharmaceutical giant Pfizer (PFE.N) have received 'fast track' designation from the U.S. drug regulator, the companies said on Monday, reports Reuters."
1282643134766354433,2020-07-13 11:48:48+00:00,$bntx up big on news getting fast track status  for their vaccine candidate  being developed in conjunction with Pfizer
1282642879060434945,2020-07-13 11:47:47+00:00,"Dow futures rise more than 200 points as Pfizer, BioNTech vaccines get 'fast track' status"
1282640702111916032,2020-07-13 11:39:08+00:00,"BREAKING: #BioNTech and #Pfizer announced 2 of their 4 investigational #Covid_19 vaccines received Fast Track designation from the FDA. 

Interesting this is driving mkt rally given this was widely expected after July 1st look at early data and recent comments from both CEOs."
1282640577423605760,2020-07-13 11:38:38+00:00,$PFE $BNTX Pfizer and BioNTech Granted Fast Track Designation by the FDA for 2 COVID-19 Vaccine Candidates. Vaccine expected to be ready for approval by October end. Companies to provide 1 billion doses worldwide cutting risk of death.
1282637872059740162,2020-07-13 11:27:53+00:00,"Pfizer And BionTech Granted FDA Fast Track Designation For Two Investigational MRNA-Based Vaccine Candidates Against Coronavirus - RTRS 
- Anticipated Large, Global Phase 2B/3 Safety And Efficacy Study May Begin As Early As July 2020 @LiveSquawk"
1282637198790205440,2020-07-13 11:25:13+00:00,Stock futures expanded their gains after the FDA granted Pfizer and German biotech BioNTech SE the fast-track designation for two of the companies' four candidate coronavirus vaccines.
1282637070138257409,2020-07-13 11:24:42+00:00,The FDA grants Fast Track designation to Pfizer's and collaboration partner BioNTech's vaccine candidates $PFE $BNTX
1282636052650496001,2020-07-13 11:20:39+00:00,"Dow futures rise more than 200 points as Pfizer, BioNTech vaccines get ‘fast track’💎💰..
$DOW #DOW $DIA #DIA $M #M $MAIN #MAIN $BA #BA $BAC #BAC $KO #KO $RT #RT $FX #FX $FB #FB $AAPL #AAPL $AMZN #AMZN $LTC #LTC $DIS #DIS $EPR #EPR $HTZ #HTZ"
1282635874069614593,2020-07-13 11:19:57+00:00,"Future change based on this news- Dow futures rise more than 200 points as Pfizer, BioNTech vaccines get ‘fast track’ status"
1282635296669147136,2020-07-13 11:17:39+00:00,PFIZER: BIONTECH COVID-19 VACCINE EXPECTED TO BE READY FOR APPROVAL BY OCTOBER END. COMPANY TO PROVIDE 1 BLN DOSES WORLD WIDE CUTTING RISK OF DEATH
1282633404958285824,2020-07-13 11:10:08+00:00,"Good morning Pfizer, BioNTech stonks"
1282633126318137344,2020-07-13 11:09:02+00:00,"#Breaking  Pfizer and BioNTech receive FDA fast-track approval for Covid-19 vaccine studies.    Phase 2b/3 study will enrol 30,000 volunteers."
1282631896472543234,2020-07-13 11:04:08+00:00,"On July 13, 2020, $BNTX SE  issued a press release, announcing that two investigational vaccine candidates from the Company’s and $PFE Pfizer’s BNT162 mRNA-based vaccine program (BNT162b1 and BNT162b2) received Fast Track designation from the U.S. Food and Drug Administration."
1282631773621452801,2020-07-13 11:03:39+00:00,"Pfizer is your weekly Monday winner in #vaccine bingo! 

Please come to the ticket counter to redeem for your ticket for cash and prizes.

#Covid_19 #ES_F $SPY $QQQ $PFE"
1282630848563404800,2020-07-13 10:59:59+00:00,🔺 U.S.-LISTED SHARES OF BIONTECH SE UP 5.2% PREMARKET AFTER CO AND PFIZER'S COVID-19 VACCINE CANDIDATES GET FDA'S FAST TRACK DESIGNATION
1282629609557831680,2020-07-13 10:55:03+00:00,PFIZER AND BIONTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST SARS-COV-2
1282629606000988160,2020-07-13 10:55:02+00:00,PFIZER AND BIONTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST SARS-COV-2
1282629268258779136,2020-07-13 10:53:42+00:00,"PFIZER AND BIONTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST SARS-COV-2. $MRNA, $PFE, $BNTX"
1309601531977699329,2020-09-25 21:11:51+00:00,The world’s most rigorous clinical trials mean a COVID-19 vaccine will be tested with tens of thousands of patients before approval.
1282629225560899587,2020-07-13 10:53:32+00:00,Pfizer and BNTX have been fast tracked approval.
1282629204459151362,2020-07-13 10:53:27+00:00,Pfizer and BionTech granted FDA Fast Track designation for two investigational MRNA-Based vaccine candidates against Coronavirus - RTRS
1282628767136075776,2020-07-13 10:51:42+00:00,"#VAX

Pfizer, BioNTech SARS-CoV-2 vaccine candidate gets Fast Track designation from FDA

$BNTX
$PFE

stocks UP, HOPE springs eternal we're closer"
1282628402709540866,2020-07-13 10:50:15+00:00,PFIZER AND BIONTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST SARS-COV-2
1282628399396257792,2020-07-13 10:50:15+00:00,PFIZER AND BIONTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST SARS-COV-2
1282628377946406912,2020-07-13 10:50:10+00:00,PFIZER AND BIONTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST SARS-COV-2
1282628210925215744,2020-07-13 10:49:30+00:00,"PFIZER: ANTICIPATED LARGE, GLOBAL PHASE 2B/3 SAFETY AND EFFICACY STUDY MAY BEGIN AS EARLY AS JULY 2020"
1282628134957993984,2020-07-13 10:49:12+00:00,PFIZER: PFIZER AND BIONTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST SARS-COV-2
1282628088963239936,2020-07-13 10:49:01+00:00,PFIZER AND BIOTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST CORONAVIRUS - RTRS. $PFE $BNXT
1282627908595412994,2020-07-13 10:48:18+00:00,"Pfizer and BioNTech Granted FDA Fast Track Designation for Two Investigational mRNA-based Vaccine Candidates Against SARS-CoV-2

$PFE $BNTX"
1282627889976967168,2020-07-13 10:48:13+00:00,"Pfizer, BioNTech SE Granted FDA Fast Track Designation for Two Investigational mRNA-based Vaccine Candidates Against COVID-19

$PFE $BNXT"
1282627660187869184,2020-07-13 10:47:18+00:00,$BNTX(70.36) up 3.70  Pfizer and BioNTech Granted FDA Fast Track Designation for Two Investigational mRNA-based Vaccine Candidates Against SARS-CoV-2 (the virus that causes COVID-19)
1282627658275344388,2020-07-13 10:47:18+00:00,"Pfizer And BionTech Granted FDA Fast Track Designation For Two Investigational MRNA-Based Vaccine Candidates Against Coronavirus - RTRS 
- Anticipated Large, Global Phase 2B/3 Safety And Efficacy Study May Begin As Early As July 2020"
1282627474900357120,2020-07-13 10:46:34+00:00,$PFE $BNTX: Pfizer and BioNTech Granted FDA Fast Track Designation for Two Investigational mRNA-based Vaccine Candidates Against SARS-CoV-2
1282627445728907266,2020-07-13 10:46:27+00:00,"$PFE + $BNTX Pfizer And BioNTech Granted FDA #Fast #Track Designation For Two Investigational MRNA-based #Vaccine Candidates Against SARS-CoV-2 
ANTICIPATED LARGE, GLOBAL PHASE 2B/3 SAFETY AND EFFICACY STUDY MAY BEGIN AS EARLY AS JULY 2020 
#covid19"
1282627418818314242,2020-07-13 10:46:21+00:00,"Three pieces of #positive COVID #news to start the week! 

1) Pfizer and BioNTech declare their #vaccine “viable” after the first set of clinical data was published. The team behind the vaccine say it could be ready by the end of this year. 

#PositiveVibes #MondayMotivaton"
1282627168434917377,2020-07-13 10:45:21+00:00,PFIZER AND BIONTECH GRANTED FDA FAST TRACK DESIGNATION FOR TWO INVESTIGATIONAL MRNA-BASED VACCINE CANDIDATES AGAINST SARS-COV-2
1282623381318311938,2020-07-13 10:30:18+00:00,"PFIZER: BIONTECH COVID-19 VACCINE EXPECTED TO BE READY FOR APPROVAL BY OCTOBER END|| CO TO PROVIDE 1 BLN DOSES WORLD WIDE CUTTING RISK OF DEATH
$PFE"
1282575512829714433,2020-07-13 07:20:06+00:00,"Even when the man helps, the woman's work is never done. - Beryl Pfizer"
1282572734464049152,2020-07-13 07:09:03+00:00,Put warrants of TopgloveHA n SupermaxHB have gone stupid at 28 sen n 31 sen respectively. Based on false news of Pfizer vaccine. No matter what the premiums are absolutely ridiculous. Expect very swift correction in both.
1282566495365521409,2020-07-13 06:44:16+00:00,"Pfizer vaccine claims providing boosts everywhere.

European Opening Calls:

#FTSE 6163 +1.10%
#DAX 12813 +1.42%
#CAC 5034 +1.28%
#AEX 578 +1.35%
#MIB 20080 +1.58%
#IBEX 7403 +1.12%
#OMX 1734 +1.28%
#STOXX 3341 +1.37%

#IGOpeningCall @IGSquawk"
1282547845677998081,2020-07-13 05:30:09+00:00,"Pfizer vaccine claims providing boosts everywhere.

European Opening Calls:

#FTSE 6163 +1.10%
#DAX 12813 +1.42%
#CAC 5034 +1.28%
#AEX 578 +1.35%
#MIB 20080 +1.58%
#IBEX 7403 +1.12%
#OMX 1734 +1.28%
#STOXX 3341 +1.37%

#IGOpeningCall"
1282543411933802496,2020-07-13 05:12:32+00:00,TIME.     Pfizer CEO Albert Bouria raises expectations that the pharmaceutical giant can deliver a COVID-19 vaccine by Fall. The company is set to launch a large-scale clinical trial later in July which will involve 30.000 people...
1282536347950034944,2020-07-13 04:44:28+00:00,"So who's going to be the first to bring up Pfizer's misdeeds like opioids and ""yeah but"" the vaccine news?"
1282535738475794435,2020-07-13 04:42:03+00:00,PFIZER: BIONTECH COVID-19 VACCINE EXPECTED TO BE READY FOR APPROVAL BY OCTOBER END. COMPANY TO PROVIDE 1 BLN DOSES WORLD WIDE CUTTING RISK OF DEATH
1282533982991716354,2020-07-13 04:35:04+00:00,"Habemus vacina!!!!!

PFIZER: BIONTECH COVID-19 VACCINE EXPECTED TO BE READY FOR APPROVAL BY OCTOBER END. COMPANY TO PROVIDE 1 BLN DOSES WORLD WIDE CUTTING RISK OF DEATH"
1282531967741890561,2020-07-13 04:27:04+00:00,$QQQ $SPY  $PFE PFIZER: BIONTECH COVID-19 VACCINE EXPECTED TO BE READY FOR APPROVAL BY OCTOBER END. COMPANY TO PROVIDE 1 BLN DOSES WORLD WIDE CUTTING RISK OF DEATH
1282531463599058946,2020-07-13 04:25:03+00:00,"RT @FirstSquawk: PFIZER: BIONTECH COVID-19 VACCINE EXPECTED TO BE READY FOR APPROVAL BY OCTOBER END|| CO TO PROVIDE 1 BLN DOSES WORLD WIDE… #COVID-19🧨
#LiveSquawk
#Roboinfo0.120
#Robotex group"
